gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlyCharges,HasStreamingServices,NumAddOnServices,IsNewCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-0.9175167424416013,1,0,1.0945736461237963,-0.5979582385607967,0.9644633695392043,1,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.9706093489090328,1,1,1.1327375169902176,-0.6319192239729835,1.1704559040865203,1,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,0.2896213836385485,1,1,1.1909619127698454,0.7661603521799691,1.2292788702014212,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.6685846275539358,1,1,1.1803124104733496,-0.31191386223601547,1.1288488170965532,1,3,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,0.8918355129989188,1,0,1.1868019334257816,1.4016168567216074,1.1942195461008995,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.7127500964648,1,1,1.0383811747582294,-0.4262518846051009,0.7935600437635039,1,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True
1,0,1,0,0.4289479103200983,1,1,1.0451738587938944,0.7509847882776566,0.933125615136433,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.54305137232147,0,1,-0.48054785789002197,-0.5900513369146027,-0.47956224133641473,1,3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.9387292904480641,1,0,1.1396763336565738,-0.5782836807684066,1.2943285869929473,1,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
1,0,0,0,-1.2274932435647903,1,0,-1.4947827248832612,-0.9846319661286393,-1.426301256874565,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.0607223480353027,1,0,-1.4865809141706883,-0.9426218116594182,-1.3778390527312896,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.235690498375636,0,1,-1.3194154905905928,-0.9851198921727918,-1.3106091316771993,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.3257585240634274,1,1,0.7221641773709657,-0.06925554402334463,0.6923549241120674,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-0.9054956485945654,1,1,0.6045521046493929,-0.6444166475031224,0.5443513252684659,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.2816237461508113,1,1,-0.3378099982376661,-0.984898115287074,-0.337111015314261,0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.020959768684196134,1,1,0.9754727573778158,0.3519417666442976,0.9610156665358781,1,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,0.439187008631347,1,1,1.2077005951346478,0.9906758926696454,1.3357217563074437,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,-1.2144503528178223,0,0,-0.7113000717798322,-0.9555069312592828,-0.5881532492319068,1,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,0.23832854647933827,1,1,1.1897683334899254,0.6830312409331263,1.1841648406980003,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.7931549280876836,1,1,0.6124612632246363,-0.542763642320546,0.5553214350850056,1,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.1710646501383912,1,1,0.6407794995498306,-0.8683155008724203,0.7292213006175576,1,2,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0,-1.0577143823821995,1,0,-0.5608383898167376,-0.8647603722116176,-0.5662161258343829,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.9782315873609438,0,0,-1.329484391222398,-0.905623334278051,-1.2291184017694934,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0,-0.6651588698233438,0,1,-0.9954908394136796,-0.7889880205913425,-1.1148178758906422,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,-1.102888690980289,1,1,0.6273208075954335,-0.8118466069364483,0.5996970061074347,1,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.0780950719578415,1,1,-0.5169064725878557,-0.8907116983884431,-0.6630223471975699,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2209599660508437,1,1,-0.6540464809494966,-0.95690653568542,-0.6129905030403192,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2414152106875416,0,1,-1.0024275424089801,-0.9817454391459404,-1.1166663560254004,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,1,0.16748813282804878,-0.9782165165994345,0.16673655790004807,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.3578012098101897,1,1,0.515960128523175,-0.1846793992011667,0.47611936175451924,0,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.9152721326034655,1,1,1.0134841749537415,-0.5889724442196516,1.0180727193919645,1,4,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True
0,1,0,0,-1.2583481912953676,1,1,0.15496838636019022,-0.962813754338882,0.08283018113663962,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-1.247137574743977,1,0,0.31940344284262073,-0.9472426272986324,0.3390066139737353,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.3298370783756257,1,0,1.6543730881489174,2.274444034398038,1.6494537994871634,1,5,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.423955864926052,1,1,0.9860417480981034,-0.08254605488588729,1.0165455201658247,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,-0.95708320381394,1,1,0.669550628821672,-0.6677930451479818,0.7283068113081288,1,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0,0,1,0,-1.2816237461508113,0,0,-0.8209729027732238,-0.9912870180563209,-0.8188869055277908,1,2,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.8255042044814604,1,1,1.1263214427914543,-0.4576419817797705,1.2880645277239775,1,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,1,0.46733299448175875,-0.9742516433672784,0.46572065579562155,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2409180113122174,1,0,1.0025392349721214,-0.9320727321655795,0.7488335152232493,1,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.3808457346813137,1,1,0.6442157729458208,0.5556831467106699,0.6707874451644178,0,2,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,0.8792669822894803,1,1,1.1576860246603498,1.3725838153055874,1.1719172136837084,1,2,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2471674405554036,1,1,0.5311367582418561,-0.9435154003326153,0.5322393422568288,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,1.4283850545289665,1,0,1.7548383921723454,2.442680968447142,1.7030688839982222,1,6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-0.9523283564826244,1,0,-0.37699158846400854,-0.7754026799936851,-0.17648914915555258,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,-1.2501442267207388,1,1,0.34608353981994233,-0.947707152838117,0.4407765320073104,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,-1.1949214331875597,1,1,0.18156507240707215,-0.9064470459136064,0.24764260558601048,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,0.5795362622873171,1,0,0.6919166314602581,0.7591409425495316,0.7055775684647013,1,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0,-1.1125940644381067,0,1,-0.5113733675698503,-0.8975819706888004,-0.5035924668397173,1,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.3707393680727703,0,1,-1.024794786952221,-0.6589121226670124,-1.0184215482108097,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,1,0.15331216734853462,-0.978403966555254,0.1526012873227379,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-0.5367550503219912,1,1,0.31107678565728836,-0.3903514931980965,0.2677328607783236,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2002122764736234,1,1,0.33120598205318025,-0.8999040704312525,0.5915860490227565,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,1.3788934249477744,1,1,1.5140395189669456,2.269240242576038,1.5776404861151998,1,5,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False
0,0,0,0,-1.1395108137336392,1,1,-0.6917909146953668,-0.9222284039025098,-0.6909684038634425,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0.30321677071390274,1,0,0.4985272995982934,0.41707691184640516,0.5442485009314249,1,5,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,-0.7656514370026101,1,0,0.334473024450073,-0.5709287019288494,0.26591996691766223,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.2816237461508113,1,1,0.15883594913738075,-0.9783309251349872,0.1581092120075287,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2274642349498186,1,1,0.971227100993121,-0.9150031391189247,0.8828960962067923,1,2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2411565729203333,1,1,0.5066068546390753,-0.9450074339610978,0.2688647905091267,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2546830955830126,0,0,-0.9896712079146968,-0.9855170039722231,-1.0653902639157575,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.0515020359124396,1,1,0.8076919538528518,-0.7403546067893614,0.9076220843586508,1,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.0342387963213941,1,1,0.666950210900366,-0.7491291560951002,0.6220268422298697,1,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,-1.4779713654516653,-0.9999745626881507,-1.4739993246612269,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.2791756079003318,1,0,0.6516980964679041,-0.9692843088554035,0.6597055327894198,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.17853737391571,1,1,1.2694838309306655,1.747661947961464,1.2349381261742818,1,4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-1.0815448598234112,1,1,-0.6657611940585465,-0.8951401865412923,-0.6923201664079143,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.1602659270848401,1,1,0.5109120217011299,0.27117513599543847,0.5084403691865773,0,2,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.7931501466701631,1,1,0.3098854825542326,0.6653360522112337,0.2829471673798576,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.4202180284492134,1,1,1.6125706429204922,1.067928478577917,1.5090733818086266,1,5,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0,0.5152621556434922,1,0,0.7449681818846023,0.7270016204966796,0.7537155969029767,1,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0,1.2067142405219111,1,1,1.2794589994680177,1.8321982735509637,1.2966718907248505,1,4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.1887804603653368,1,1,0.9608564165521637,0.1437458554616341,0.992720587686253,1,2,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2816237461508113,0,1,-1.3337948894032736,-0.9980681053040282,-1.3302367355965035,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2143604307767413,1,1,0.3618596446980725,-0.9165490745150661,0.4479630043939017,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.3053290359236791,1,1,0.8880741894097128,0.02017593357672981,0.9584350797364471,1,2,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,0.09682306904804416,1,1,0.5107109391962029,0.18132987371184422,0.424073550842636,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0,1,0,0,-1.2786594657801738,1,1,0.4888750422125553,-0.9707107254166549,0.506899016377149,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2218154545802498,0,0,-1.3458077740382985,-0.9859510665535726,-1.4506900260765403,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2571724590979814,1,0,-0.6703275992821316,-0.9795691679479613,-0.7427106614262967,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.14110637670217835,1,1,0.7106013427160701,0.09819105328323353,0.7269604054670732,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1,0,0,0,-1.2803998878785872,1,1,0.1550057999512587,-0.9775410371564722,0.1530887987662962,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.19269714576801505,1,1,0.9260141322951507,0.5226473006546046,0.9545897493979911,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.40849930486879665,1,0,1.1514060211157027,0.8378973161364126,1.1044580486545619,1,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,-1.1787969941323484,1,1,0.6841568312082854,-0.8778151278145827,0.6561502378354078,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.6147271326610046,1,1,-1.4297737185729553,-0.5829924760400756,-1.458938291003828,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,-1.2816237461508113,0,1,-1.3005395566297737,-0.9976283673074761,-1.297076868808508,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,-0.6513914211995958,-0.9890446281976039,-0.6497922410121061,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.0049292089372233,1,1,-0.6646161662278207,-0.8708916951739851,-0.7951792565845552,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-1.2816237461508113,1,0,-1.5045239192788091,-1.0003256692881903,-1.500475654150577,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.5005740071263959,0,0,-1.1502987268718754,-0.42233796080876845,-1.1616942234456287,0,1,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,0.14463408108721135,1,0,1.1423053750871042,0.5462710423390061,1.1060998909751296,1,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.6524646528904509,1,1,0.4434088567325354,-0.4433357520786358,0.4595661381349381,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.3498076494470606,1,1,0.9505539083887394,-0.020088635649659802,0.9722893647752252,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.43290698906659597,1,0,-1.3508587344161007,-0.7851160623082918,-1.367708974406446,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,-1.0373893371192475,1,1,0.7096569314704952,-0.7518400610188379,0.6207486060398665,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.174166158743289,1,0,-0.46961294271761994,-0.917755545392751,-0.27977568593862046,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,0.3044373642290034,1,1,1.0195447882677278,0.6811800389887394,1.040401293671057,1,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.3414732911142575,1,1,1.3170953780572057,0.8884931328023493,1.3515043083353593,1,4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,1,0.18284349972279076,-0.9780134713218361,0.18204784418842918,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2816237461508113,1,1,-1.4979848606077906,-1.0002392027783251,-1.493955367135959,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.3086125548052456,1,1,1.3190516681858224,1.9849636250678278,1.3478003733694088,1,4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,-0.10646618754635187,1,1,0.6201457956872726,0.10236136631178014,0.6628331807249674,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-1.2816237461508113,1,1,0.16060367003611137,-0.9783075504163589,0.15987185831509995,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0.18322641773697315,-0.9780084079654852,0.182429662961,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0.1660476504775817,-0.9782355642158628,0.16530021073800702,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.5886374246173686,0,0,-0.7217116395335753,-0.6690382126684515,-0.6985100174008676,1,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
0,0,0,0,-1.2771547533818655,1,1,-0.6899105348120212,-0.9873846079403412,-0.6891859283790799,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-1.1188008067964355,1,1,0.5107244214881216,-0.8379476132094636,0.4298806911172003,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.09266986212309726,1,1,1.1941212385353215,0.34574539355736705,1.2323493747320184,1,3,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1018497700610297,1,1,1.1742362956517223,-0.7653739202108188,1.2474805681604284,1,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1575812588455867,1,1,-0.05880630306117077,-0.9114101922373917,-0.39820627307031625,1,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,1,0,0.3246409278026848,1,1,1.356964959842672,0.8967943318843506,1.397013470829769,1,5,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,-0.42102839680598164,1,1,1.3478531581172029,0.027181911710047316,1.3812254924958889,1,4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,1.5171376678012491,1,0,1.474739575165871,2.331918329806751,1.4624390516766255,1,5,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,-1.2816237461508113,1,1,0.1371206842928585,-0.9786180678655192,0.1364562851096146,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,1,0.4755385317060932,-0.9741431408746335,0.47390263740849814,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.6474259195010277,1,0,-0.42126716744339615,-0.627004416809035,-0.41333548944742515,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1,0,1,0,-0.9330781689020851,1,1,1.1969186220086285,-0.580967140450368,1.2466117289041259,1,3,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.6446866925381944,1,1,0.9776415080470062,-0.33539289466833727,0.9072685196908123,1,3,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,1,0.15061002552266883,-0.9784396971985465,0.14990690252742522,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.5667610026779796,1,1,0.1311406468821009,-0.4393409266414407,0.11194710178683676,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0,-0.6531112725455838,0,0,-0.6803210937893285,-0.6874990856027309,-0.6481731452016876,1,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
1,0,1,0,-0.2169813779005957,1,1,1.1470924234006215,0.17526151712358795,1.1269842674501407,1,3,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
0,0,0,0,-1.2806309414542485,1,1,0.9576861351939069,-0.9666739227122173,0.9590240291682327,1,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.5426450162179148,1,1,1.2512934729762326,-0.15129344769325231,1.2305720169839853,1,4,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,0.9328628728618845,1,1,1.3057102221895789,1.5204566056464184,1.2948882667288089,1,4,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,0.14307697319997809,1,1,0.6620167678508644,0.3359390528050065,0.668352993713668,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.0598565447039545,1,1,0.4887483972119451,-0.7724402790101855,0.6115923153848748,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-1.187635375189024,1,1,0.8898899244645899,-0.8877388834656447,0.569689266913363,1,2,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,0.020959768684196134,1,1,0.9920520344181872,0.3423230880401573,0.9390360426020551,1,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0.1734681659964397,-0.9781374421297037,0.1726994242048969,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,1,0.47205440005887644,-0.9741892118335592,0.47042850764770333,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-0.610977058297132,1,1,0.6504680995373947,-0.3703125804237992,0.604907720268558,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.2816237461508113,1,1,0.16488086997361914,-0.9782509926502951,0.16413677970738869,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,0.15132696504167048,1,1,1.1731300720105653,0.5730056052166277,1.144552922874641,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2290014894877714,1,1,0.997748387177818,-0.9165382864164078,0.8657182967673872,1,4,1,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.2816237461508113,1,1,-1.491615707675686,-1.000154982946,-1.4876044981123517,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.2788487422016308,1,1,0.4773385502579303,-0.9711010942411685,0.49904402369453926,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
